ent_id,unique_id,st_code,dist_code,sbd_code,ent_type,name,dem_class,ivlg_count,uvlg_count,town_count,hhld_count,total_pop,male_count,female_count,area_sqkm,pop_per_sqkm_old,pop_per_sqkm_new
2752104196,2752104196R,27,521,04196,SUB-DISTRICT,Purandhar,RURAL,107,1,0,38424,178095,90638,87457,1067.92,166.7681099707843,166.7681099707843
2752104196,2752104196U,27,521,04196,SUB-DISTRICT,Purandhar,URBAN,0,0,3,12835,57564,29268,28296,33.73,1706.611325229766,1706.611325229766
2752104197,2752104197T,27,521,04197,SUB-DISTRICT,Velhe,TOTAL,124,6,0,11428,54516,27504,27012,569.13,95.78830847082389,95.78830847082389
2752104197,2752104197R,27,521,04197,SUB-DISTRICT,Velhe,RURAL,124,6,0,11428,54516,27504,27012,569.13,95.78830847082389,95.78830847082389
2752104197,2752104197U,27,521,04197,SUB-DISTRICT,Velhe,URBAN,0,0,0,0,0,0,0,0.0,0.0,0.0
2752104198,2752104198T,27,521,04198,SUB-DISTRICT,Bhor,TOTAL,194,1,1,39007,186116,94158,91958,860.09,216.39130788638397,216.39130788638397
2752104198,2752104198R,27,521,04198,SUB-DISTRICT,Bhor,RURAL,194,1,0,34948,167663,84902,82761,851.73,196.84994070891008,196.84994070891008
2752104198,2752104198U,27,521,04198,SUB-DISTRICT,Bhor,URBAN,0,0,1,4059,18453,9256,9197,8.36,2207.2966507177034,2207.2966507177034
2752104199,2752104199T,27,521,04199,SUB-DISTRICT,Baramati,TOTAL,116,0,2,90912,429600,221094,208506,1372.68,312.9644199667803,312.9644199667803
2752104199,2752104199R,27,521,04199,SUB-DISTRICT,Baramati,RURAL,116,0,0,74920,355839,183444,172395,1355.3,262.5536781524386,262.5536781524386
2752104199,2752104199U,27,521,04199,SUB-DISTRICT,Baramati,URBAN,0,0,2,15992,73761,37650,36111,17.38,4244.016110471807,4244.016110471807
2752104200,2752104200T,27,521,04200,SUB-DISTRICT,Indapur,TOTAL,142,1,1,79683,383183,198801,184382,1470.62,260.55881192966234,260.55881192966234
2752104200,2752104200R,27,521,04200,SUB-DISTRICT,Indapur,RURAL,142,1,0,74455,357668,185549,172119,1465.0,244.1419795221843,244.1419795221843
2752104200,2752104200U,27,521,04200,SUB-DISTRICT,Indapur,URBAN,0,0,1,5228,25515,13252,12263,5.62,4540.035587188612,4540.035587188612
2752200000,2752200000T,27,522,00000,DISTRICT,Ahmadnagar,TOTAL,1581,3,19,930024,4543159,2342825,2200334,17048.0,266.4921984983576,266.4921984983576
2752200000,2752200000R,27,522,00000,DISTRICT,Ahmadnagar,RURAL,1581,3,0,739083,3630542,1872907,1757635,16581.43,218.95228577993575,218.95228577993575
2752200000,2752200000U,27,522,00000,DISTRICT,Ahmadnagar,URBAN,0,0,19,190941,912617,469918,442699,466.57,1956.0130312707633,1956.0130312707633
2752204201,2752204201T,27,522,04201,SUB-DISTRICT,Akola,TOTAL,190,0,1,59284,291950,147880,144070,1485.69,196.50801984263202,196.50801984263202
2752204201,2752204201R,27,522,04201,SUB-DISTRICT,Akola,RURAL,190,0,0,57378,281904,142642,139262,1471.9,191.523880698417,191.523880698417
2752204201,2752204201U,27,522,04201,SUB-DISTRICT,Akola,URBAN,0,0,1,1906,10046,5238,4808,13.79,728.4989122552574,728.4989122552574
2752204202,2752204202T,27,522,04202,SUB-DISTRICT,Sangamner,TOTAL,170,0,2,95452,487939,251096,236843,1691.81,288.4124103770518,288.4124103770518
2752204202,2752204202R,27,522,04202,SUB-DISTRICT,Sangamner,RURAL,170,0,0,77779,400275,206146,194129,1672.48,239.3302162058739,239.3302162058739
2752204202,2752204202U,27,522,04202,SUB-DISTRICT,Sangamner,URBAN,0,0,2,17673,87664,44950,42714,19.33,4535.1267459906885,4535.1267459906885
2752204203,2752204203T,27,522,04203,SUB-DISTRICT,Kopargaon,TOTAL,80,0,1,60680,302452,155738,146714,735.41,411.26990386315117,411.26990386315117
2752204203,2752204203R,27,522,04203,SUB-DISTRICT,Kopargaon,RURAL,80,0,0,47469,237179,122516,114663,724.88,327.1976051208476,327.1976051208476
2752204203,2752204203U,27,522,04203,SUB-DISTRICT,Kopargaon,URBAN,0,0,1,13211,65273,33222,32051,10.53,6198.765432098766,6198.765432098766
2752204204,2752204204T,27,522,04204,SUB-DISTRICT,Rahta,TOTAL,58,0,2,64711,320485,165167,155318,649.72,493.2663301114326,493.2663301114326
2752204204,2752204204R,27,522,04204,SUB-DISTRICT,Rahta,RURAL,58,0,0,52561,262146,134978,127168,614.41,426.6629774906008,426.6629774906008
2752204204,2752204204U,27,522,04204,SUB-DISTRICT,Rahta,URBAN,0,0,2,12150,58339,30189,28150,35.31,1652.1948456527896,1652.1948456527896
2752204205,2752204205T,27,522,04205,SUB-DISTRICT,Shrirampur,TOTAL,55,1,1,58926,287500,146510,140990,551.62,521.1921250135963,521.1921250135963
2752204205,2752204205R,27,522,04205,SUB-DISTRICT,Shrirampur,RURAL,55,1,0,40822,198218,101668,96550,542.6,365.31146332473276,365.31146332473276
2752204205,2752204205U,27,522,04205,SUB-DISTRICT,Shrirampur,URBAN,0,0,1,18104,89282,44842,44440,9.02,9898.226164079822,9898.226164079822
2752204206,2752204206T,27,522,04206,SUB-DISTRICT,Nevasa,TOTAL,129,0,0,72789,357829,185001,172828,1286.64,278.1112043772928,278.1112043772928
2752204206,2752204206R,27,522,04206,SUB-DISTRICT,Nevasa,RURAL,129,0,0,72789,357829,185001,172828,1286.64,278.1112043772928,278.1112043772928
2752204206,2752204206U,27,522,04206,SUB-DISTRICT,Nevasa,URBAN,0,0,0,0,0,0,0,0.0,0.0,0.0
2752204207,2752204207T,27,522,04207,SUB-DISTRICT,Shevgaon,TOTAL,112,0,0,50873,245714,125837,119877,1080.97,227.30880597981442,227.30880597981442
2752204207,2752204207R,27,522,04207,SUB-DISTRICT,Shevgaon,RURAL,112,0,0,50873,245714,125837,119877,1080.97,227.30880597981442,227.30880597981442
2752204207,2752204207U,27,522,04207,SUB-DISTRICT,Shevgaon,URBAN,0,0,0,0,0,0,0,0.0,0.0,0.0
2752204208,2752204208T,27,522,04208,SUB-DISTRICT,Pathardi,TOTAL,134,0,1,51984,258109,134041,124068,1195.93,215.82283244002573,215.82283244002573
2752204208,2752204208R,27,522,04208,SUB-DISTRICT,Pathardi,RURAL,134,0,0,46468,230898,119817,111081,1162.31,198.6544037305022,198.6544037305022
2752204208,2752204208U,27,522,04208,SUB-DISTRICT,Pathardi,URBAN,0,0,1,5516,27211,14224,12987,33.62,809.3694229625223,809.3694229625223
2752204209,2752204209T,27,522,04209,SUB-DISTRICT,Nagar,TOTAL,106,2,6,144736,684044,354297,329747,1519.38,450.2125867130013,450.2125867130013
2752204209,2752204209R,27,522,04209,SUB-DISTRICT,Nagar,RURAL,106,2,0,52846,255862,132661,123201,1396.61,183.20218242744934,183.20218242744934
2752204209,2752204209U,27,522,04209,SUB-DISTRICT,Nagar,URBAN,0,0,6,91890,428182,221636,206546,122.77,3487.6761423800604,3487.6761423800604
2752204210,2752204210T,27,522,04210,SUB-DISTRICT,Rahuri,TOTAL,96,0,2,64707,322823,166952,155871,1017.49,317.27387984157093,317.27387984157093
2752204210,2752204210R,27,522,04210,SUB-DISTRICT,Rahuri,RURAL,96,0,0,50296,253013,130828,122185,931.37,271.65680663968135,271.65680663968135
2752204210,2752204210U,27,522,04210,SUB-DISTRICT,Rahuri,URBAN,0,0,2,14411,69810,36124,33686,86.12,810.6130980027867,810.6130980027867
2752204211,2752204211T,27,522,04211,SUB-DISTRICT,Parner,TOTAL,131,0,0,56476,274167,140267,133900,1856.8,147.65564411891427,147.65564411891427
2752204211,2752204211R,27,522,04211,SUB-DISTRICT,Parner,RURAL,131,0,0,56476,274167,140267,133900,1856.8,147.65564411891427,147.65564411891427
2752204211,2752204211U,27,522,04211,SUB-DISTRICT,Parner,URBAN,0,0,0,0,0,0,0,0.0,0.0,0.0
2752204212,2752204212T,27,522,04212,SUB-DISTRICT,Shrigonda,TOTAL,114,0,1,65644,315975,164344,151631,1602.82,197.13692117642657,197.13692117642657
2752204212,2752204212R,27,522,04212,SUB-DISTRICT,Shrigonda,RURAL,114,0,0,59301,284841,148296,136545,1517.17,187.7449461826954,187.7449461826954
2752204212,2752204212U,27,522,04212,SUB-DISTRICT,Shrigonda,URBAN,0,0,1,6343,31134,16048,15086,85.65,363.50262697022765,363.50262697022765
2752204213,2752204213T,27,522,04213,SUB-DISTRICT,Karjat,TOTAL,120,0,1,50056,235792,123225,112567,1491.84,158.05448305448306,158.05448305448306
2752204213,2752204213R,27,522,04213,SUB-DISTRICT,Karjat,RURAL,120,0,0,47494,224133,117177,106956,1470.93,152.3750280434827,152.3750280434827
2752204213,2752204213U,27,522,04213,SUB-DISTRICT,Karjat,URBAN,0,0,1,2562,11659,6048,5611,20.91,557.5801052128169,557.5801052128169
2752204214,2752204214T,27,522,04214,SUB-DISTRICT,Jamkhed,TOTAL,86,0,1,33706,158380,82470,75910,881.88,179.59359550052162,179.59359550052162
2752204214,2752204214R,27,522,04214,SUB-DISTRICT,Jamkhed,RURAL,86,0,0,26531,124363,65073,59290,852.36,145.9043127317096,145.9043127317096
2752204214,2752204214U,27,522,04214,SUB-DISTRICT,Jamkhed,URBAN,0,0,1,7175,34017,17397,16620,29.52,1152.3373983739837,1152.3373983739837
2752300000,2752300000T,27,523,00000,DISTRICT,Bid,TOTAL,1357,11,9,535835,2585049,1349106,1235943,10693.0,241.75151968577575,241.75151968577575
2752300000,2752300000R,27,523,00000,DISTRICT,Bid,RURAL,1357,11,0,435588,2070751,1082978,987773,10534.69,196.5649677399145,196.5649677399145
2752300000,2752300000U,27,523,00000,DISTRICT,Bid,URBAN,0,0,9,100247,514298,266128,248170,158.31,3248.6766470848333,3248.6766470848333
2752304215,2752304215T,27,523,04215,SUB-DISTRICT,Ashti,TOTAL,176,0,1,53112,243607,126561,117046,1473.81,165.29064126312076,165.29064126312076
2752304215,2752304215R,27,523,04215,SUB-DISTRICT,Ashti,RURAL,176,0,0,50574,231635,120459,111176,1448.16,159.95124848083083,159.95124848083083
2752304215,2752304215U,27,523,04215,SUB-DISTRICT,Ashti,URBAN,0,0,1,2538,11972,6102,5870,25.65,466.74463937621834,466.74463937621834
2752304216,2752304216T,27,523,04216,SUB-DISTRICT,Patoda,TOTAL,105,0,0,25612,125081,65854,59227,772.32,161.9548891651129,161.9548891651129
2752304216,2752304216R,27,523,04216,SUB-DISTRICT,Patoda,RURAL,105,0,0,25612,125081,65854,59227,772.32,161.9548891651129,161.9548891651129
2752304216,2752304216U,27,523,04216,SUB-DISTRICT,Patoda,URBAN,0,0,0,0,0,0,0,0.0,0.0,0.0
2752304217,2752304217T,27,523,04217,SUB-DISTRICT,Shirur (Kasar),TOTAL,94,0,0,26642,128583,67626,60957,699.08,183.9317388567832,183.9317388567832
2752304217,2752304217R,27,523,04217,SUB-DISTRICT,Shirur (Kasar),RURAL,94,0,0,26642,128583,67626,60957,699.08,183.9317388567832,183.9317388567832
2752304217,2752304217U,27,523,04217,SUB-DISTRICT,Shirur (Kasar),URBAN,0,0,0,0,0,0,0,0.0,0.0,0.0
2752304218,2752304218T,27,523,04218,SUB-DISTRICT,Georai,TOTAL,193,4,1,68429,338610,176307,162303,1414.66,239.35786690794959,239.35786690794959
2752304218,2752304218R,27,523,04218,SUB-DISTRICT,Georai,RURAL,193,4,0,62033,305048,159044,146004,1410.36,216.2908760883746,216.2908760883746
2752304218,2752304218U,27,523,04218,SUB-DISTRICT,Georai,URBAN,0,0,1,6396,33562,17263,16299,4.3,7805.116279069768,7805.116279069768
2752304219,2752304219T,27,523,04219,SUB-DISTRICT,Manjlegaon,TOTAL,121,4,1,53602,255181,132830,122351,910.78,280.178528294429,280.178528294429
2752304219,2752304219R,27,523,04219,SUB-DISTRICT,Manjlegaon,RURAL,121,4,0,44134,205728,107291,98437,906.05,227.06031675956075,227.06031675956075
2752304219,2752304219U,27,523,04219,SUB-DISTRICT,Manjlegaon,URBAN,0,0,1,9468,49453,25539,23914,4.73,10455.179704016913,10455.179704016913
2752304220,2752304220T,27,523,04220,SUB-DISTRICT,Wadwani,TOTAL,45,0,0,18339,87685,45866,41819,450.74,194.5356524825842,194.5356524825842
2752304220,2752304220R,27,523,04220,SUB-DISTRICT,Wadwani,RURAL,45,0,0,18339,87685,45866,41819,450.74,194.5356524825842,194.5356524825842
2752304220,2752304220U,27,523,04220,SUB-DISTRICT,Wadwani,URBAN,0,0,0,0,0,0,0,0.0,0.0,0.0
2752304221,2752304221T,27,523,04221,SUB-DISTRICT,Bid,TOTAL,224,2,2,99251,481195,251698,229497,1550.37,310.37429774827945,310.37429774827945
2752304221,2752304221R,27,523,04221,SUB-DISTRICT,Bid,RURAL,224,2,0,59191,277955,146256,131699,1490.94,186.42936670825117,186.42936670825117
2752304221,2752304221U,27,523,04221,SUB-DISTRICT,Bid,URBAN,0,0,2,40060,203240,105442,97798,59.43,3419.821638902911,3419.821638902911
2752304222,2752304222T,27,523,04222,SUB-DISTRICT,Kaij,TOTAL,121,0,1,52655,243832,128207,115625,1156.58,210.8215601168964,210.8215601168964
2752304222,2752304222R,27,523,04222,SUB-DISTRICT,Kaij,RURAL,121,0,0,46507,213128,111999,101129,1115.31,191.0930593287965,191.0930593287965
2752304222,2752304222U,27,523,04222,SUB-DISTRICT,Kaij,URBAN,0,0,1,6148,30704,16208,14496,41.27,743.9786770050883,743.9786770050883
2752304223,2752304223T,27,523,04223,SUB-DISTRICT,Dharur,TOTAL,67,1,1,25274,122110,63858,58252,587.39,207.8857317965917,207.8857317965917
2752304223,2752304223R,27,523,04223,SUB-DISTRICT,Dharur,RURAL,67,1,0,21315,101693,53285,48408,582.45,174.59524422697226,174.59524422697226
2752304223,2752304223U,27,523,04223,SUB-DISTRICT,Dharur,URBAN,0,0,1,3959,20417,10573,9844,4.94,4132.995951417004,4132.995951417004
2752304224,2752304224T,27,523,04224,SUB-DISTRICT,Parli,TOTAL,105,0,1,57806,287208,149421,137787,815.74,352.0827714713021,352.0827714713021
2752304224,2752304224R,27,523,04224,SUB-DISTRICT,Parli,RURAL,105,0,0,40424,196233,102446,93787,807.93,242.88366566410457,242.88366566410457
2752304224,2752304224U,27,523,04224,SUB-DISTRICT,Parli,URBAN,0,0,1,17382,90975,46975,44000,7.81,11648.52752880922,11648.52752880922
2752304225,2752304225T,27,523,04225,SUB-DISTRICT,Ambejogai,TOTAL,106,0,1,55113,271957,140878,131079,861.53,315.667475305561,315.667475305561
2752304225,2752304225R,27,523,04225,SUB-DISTRICT,Ambejogai,RURAL,106,0,0,40817,197982,102852,95130,851.35,232.55065484230926,232.55065484230926
2752304225,2752304225U,27,523,04225,SUB-DISTRICT,Ambejogai,URBAN,0,0,1,14296,73975,38026,35949,10.18,7266.699410609038,7266.699410609038
2752400000,2752400000T,27,524,00000,DISTRICT,Latur,TOTAL,928,20,7,481572,2454196,1273140,1181056,7157.0,342.9084812072097,342.9084812072097
2752400000,2752400000R,27,524,00000,DISTRICT,Latur,RURAL,928,20,0,363409,1829216,949707,879509,7072.62,258.6334342860213,258.6334342860213
2752400000,2752400000U,27,524,00000,DISTRICT,Latur,URBAN,0,0,7,118163,624980,323433,301547,84.38,7406.731452950937,7406.731452950937
2752404226,2752404226T,27,524,04226,SUB-DISTRICT,Latur,TOTAL,120,2,2,133886,683666,355784,327882,1008.98,677.581319748657,677.581319748657
2752404226,2752404226R,27,524,04226,SUB-DISTRICT,Latur,RURAL,120,2,0,56550,286711,150704,136007,981.22,292.19848759707304,292.19848759707304
2752404226,2752404226U,27,524,04226,SUB-DISTRICT,Latur,URBAN,0,0,2,77336,396955,205080,191875,27.76,14299.531700288184,14299.531700288184
2752404227,2752404227T,27,524,04227,SUB-DISTRICT,Renapur,TOTAL,79,0,0,28821,142187,74023,68164,557.91,254.85651807639226,254.85651807639226
2752404227,2752404227R,27,524,04227,SUB-DISTRICT,Renapur,RURAL,79,0,0,28821,142187,74023,68164,557.91,254.85651807639226,254.85651807639226
2752404227,2752404227U,27,524,04227,SUB-DISTRICT,Renapur,URBAN,0,0,0,0,0,0,0,0.0,0.0,0.0
2752404228,2752404228T,27,524,04228,SUB-DISTRICT,Ahmadpur,TOTAL,123,0,1,47096,236168,122717,113451,773.91,305.16209895207453,305.16209895207453
2752404228,2752404228R,27,524,04228,SUB-DISTRICT,Ahmadpur,RURAL,123,0,0,39154,192232,99921,92311,755.76,254.3558801736001,254.3558801736001
2752404228,2752404228U,27,524,04228,SUB-DISTRICT,Ahmadpur,URBAN,0,0,1,7942,43936,22796,21140,18.15,2420.7162534435265,2420.7162534435265
2752404229,2752404229T,27,524,04229,SUB-DISTRICT,Jalkot,TOTAL,47,0,0,16621,87201,45058,42143,360.77,241.70801341574966,241.70801341574966
2752404229,2752404229R,27,524,04229,SUB-DISTRICT,Jalkot,RURAL,47,0,0,16621,87201,45058,42143,360.77,241.70801341574966,241.70801341574966
2752404229,2752404229U,27,524,04229,SUB-DISTRICT,Jalkot,URBAN,0,0,0,0,0,0,0,0.0,0.0,0.0
2752404230,2752404230T,27,524,04230,SUB-DISTRICT,Chakur,TOTAL,83,2,0,34801,177956,92262,85694,683.76,260.26091026091024,260.26091026091024
2752404230,2752404230R,27,524,04230,SUB-DISTRICT,Chakur,RURAL,83,2,0,34801,177956,92262,85694,683.76,260.26091026091024,260.26091026091024
2752404230,2752404230U,27,524,04230,SUB-DISTRICT,Chakur,URBAN,0,0,0,0,0,0,0,0.0,0.0,0.0
2752404231,2752404231T,27,524,04231,SUB-DISTRICT,Shirur-Anantpal,TOTAL,48,0,0,16468,83528,42904,40624,320.12,260.92715231788077,260.92715231788077
2752404231,2752404231R,27,524,04231,SUB-DISTRICT,Shirur-Anantpal,RURAL,48,0,0,16468,83528,42904,40624,320.12,260.92715231788077,260.92715231788077
2752404231,2752404231U,27,524,04231,SUB-DISTRICT,Shirur-Anantpal,URBAN,0,0,0,0,0,0,0,0.0,0.0,0.0
2752404232,2752404232T,27,524,04232,SUB-DISTRICT,Ausa,TOTAL,126,4,1,64439,309571,160771,148800,1220.05,253.7363222818737,253.7363222818737
2752404232,2752404232R,27,524,04232,SUB-DISTRICT,Ausa,RURAL,126,4,0,57792,273453,142244,131209,1214.44,225.16797865682946,225.16797865682946
2752404232,2752404232U,27,524,04232,SUB-DISTRICT,Ausa,URBAN,0,0,1,6647,36118,18527,17591,5.61,6438.146167557932,6438.146167557932
2752404233,2752404233T,27,524,04233,SUB-DISTRICT,Nilanga,TOTAL,152,10,1,63841,325255,167903,157352,1079.92,301.1843469886658,301.1843469886658
2752404233,2752404233R,27,524,04233,SUB-DISTRICT,Nilanga,RURAL,152,10,0,57224,289083,149230,139853,1063.06,271.9347920155024,271.9347920155024
2752404233,2752404233U,27,524,04233,SUB-DISTRICT,Nilanga,URBAN,0,0,1,6617,36172,18673,17499,16.86,2145.432977461447,2145.432977461447
2752404234,2752404234T,27,524,04234,SUB-DISTRICT,Deoni,TOTAL,53,1,0,18793,97598,50150,47448,415.32,234.9947028797072,234.9947028797072
2752404234,2752404234R,27,524,04234,SUB-DISTRICT,Deoni,RURAL,53,1,0,18793,97598,50150,47448,415.32,234.9947028797072,234.9947028797072
2752404234,2752404234U,27,524,04234,SUB-DISTRICT,Deoni,URBAN,0,0,0,0,0,0,0,0.0,0.0,0.0
2752404235,2752404235T,27,524,04235,SUB-DISTRICT,Udgir,TOTAL,97,1,2,56806,311066,161568,149498,736.26,422.4947708689865,422.4947708689865
2752404235,2752404235R,27,524,04235,SUB-DISTRICT,Udgir,RURAL,97,1,0,37185,199267,103211,96056,720.26,276.6598172882015,276.6598172882015
2752404235,2752404235U,27,524,04235,SUB-DISTRICT,Udgir,URBAN,0,0,2,19621,111799,58357,53442,16.0,6987.4375,6987.4375
2752500000,2752500000T,27,525,00000,DISTRICT,Osmanabad,TOTAL,728,5,8,351281,1657576,861535,796041,7569.0,218.99537587528076,218.99537587528076
2752500000,2752500000R,27,525,00000,DISTRICT,Osmanabad,RURAL,728,5,0,296494,1376519,716237,660282,7439.99,185.01624330140228,185.01624330140228
2752500000,2752500000U,27,525,00000,DISTRICT,Osmanabad,URBAN,0,0,8,54787,281057,145298,135759,129.01,2178.567552902876,2178.567552902876
2752504236,2752504236T,27,525,04236,SUB-DISTRICT,Paranda,TOTAL,95,1,1,29554,140148,73688,66460,833.67,168.10968368779015,168.10968368779015
2752504236,2752504236R,27,525,04236,SUB-DISTRICT,Paranda,RURAL,95,1,0,25977,121390,64023,57367,829.15,146.40294277271906,146.40294277271906
2752504236,2752504236U,27,525,04236,SUB-DISTRICT,Paranda,URBAN,0,0,1,3577,18758,9665,9093,4.52,4150.0,4150.0
2752504237,2752504237T,27,525,04237,SUB-DISTRICT,Bhum,TOTAL,95,1,1,29976,136745,71772,64973,815.59,167.66389975355264,167.66389975355264
2752504237,2752504237R,27,525,04237,SUB-DISTRICT,Bhum,RURAL,95,1,0,26045,118184,62100,56084,810.99,145.72806076523756,145.72806076523756
2752504237,2752504237U,27,525,04237,SUB-DISTRICT,Bhum,URBAN,0,0,1,3931,18561,9672,8889,4.6,4035.0000000000005,4035.0000000000005
2752504238,2752504238T,27,525,04238,SUB-DISTRICT,Washi,TOTAL,54,0,0,20941,92150,48076,44074,567.78,162.29877769558632,162.29877769558632
2752504238,2752504238R,27,525,04238,SUB-DISTRICT,Washi,RURAL,54,0,0,20941,92150,48076,44074,567.78,162.29877769558632,162.29877769558632
2752504238,2752504238U,27,525,04238,SUB-DISTRICT,Washi,URBAN,0,0,0,0,0,0,0,0.0,0.0,0.0
2752504239,2752504239T,27,525,04239,SUB-DISTRICT,Kalamb,TOTAL,94,0,1,46810,217687,113762,103925,957.05,227.45624575518522,227.45624575518522
2752504239,2752504239R,27,525,04239,SUB-DISTRICT,Kalamb,RURAL,94,0,0,41675,191974,100238,91736,953.85,201.26225297478638,201.26225297478638
2752504239,2752504239U,27,525,04239,SUB-DISTRICT,Kalamb,URBAN,0,0,1,5135,25713,13524,12189,3.2,8035.3125,8035.3125
2752504240,2752504240T,27,525,04240,SUB-DISTRICT,Osmanabad,TOTAL,124,3,1,85251,405736,210800,194936,1347.22,301.16536274699007,301.16536274699007
2752504240,2752504240R,27,525,04240,SUB-DISTRICT,Osmanabad,RURAL,124,3,0,63385,293911,152976,140935,1253.15,234.53776483262178,234.53776483262178
2752504240,2752504240U,27,525,04240,SUB-DISTRICT,Osmanabad,URBAN,0,0,1,21866,111825,57824,54001,94.07,1188.7424258530882,1188.7424258530882
2752504241,2752504241T,27,525,04241,SUB-DISTRICT,Tuljapur,TOTAL,123,0,2,57243,278879,144889,133990,1501.24,185.7657669659748,185.7657669659748
2752504241,2752504241R,27,525,04241,SUB-DISTRICT,Tuljapur,RURAL,123,0,0,47223,226527,117793,108734,1485.43,152.4992763038312,152.4992763038312
2752504241,2752504241U,27,525,04241,SUB-DISTRICT,Tuljapur,URBAN,0,0,2,10020,52352,27096,25256,15.81,3311.321948134092,3311.321948134092
2752504242,2752504242T,27,525,04242,SUB-DISTRICT,Lohara,TOTAL,47,0,0,26232,116712,60258,56454,562.86,207.35529261272785,207.35529261272785
2752504242,2752504242R,27,525,04242,SUB-DISTRICT,Lohara,RURAL,47,0,0,26232,116712,60258,56454,562.86,207.35529261272785,207.35529261272785
2752504242,2752504242U,27,525,04242,SUB-DISTRICT,Lohara,URBAN,0,0,0,0,0,0,0,0.0,0.0,0.0
2752504243,2752504243T,27,525,04243,SUB-DISTRICT,Umarga,TOTAL,96,0,2,55274,269519,138290,131229,983.59,274.0155959291981,274.0155959291981
2752504243,2752504243R,27,525,04243,SUB-DISTRICT,Umarga,RURAL,96,0,0,45016,215671,110773,104898,976.78,220.79792788550134,220.79792788550134
2752504243,2752504243U,27,525,04243,SUB-DISTRICT,Umarga,URBAN,0,0,2,10258,53848,27517,26331,6.81,7907.1953010279,7907.1953010279
2752600000,2752600000T,27,526,00000,DISTRICT,Solapur,TOTAL,1143,11,13,873167,4317756,2227852,2089904,14895.0,289.879556898288,289.879556898288
2752600000,2752600000R,27,526,00000,DISTRICT,Solapur,RURAL,1143,11,0,593560,2918665,1518343,1400322,14531.91,200.84524333002338,200.84524333002338
2752600000,2752600000U,27,526,00000,DISTRICT,Solapur,URBAN,0,0,13,279607,1399091,709509,689582,363.09,3853.2898179514723,3853.2898179514723
2752604244,2752604244T,27,526,04244,SUB-DISTRICT,Karmala,TOTAL,122,1,1,53719,254489,132700,121789,1593.01,159.75354831419764,159.75354831419764
2752604244,2752604244R,27,526,04244,SUB-DISTRICT,Karmala,RURAL,122,1,0,49017,231290,120795,110495,1588.27,145.62385488613398,145.62385488613398
2752604244,2752604244U,27,526,04244,SUB-DISTRICT,Karmala,URBAN,0,0,1,4702,23199,11905,11294,4.74,4894.303797468354,4894.303797468354
2752604245,2752604245T,27,526,04245,SUB-DISTRICT,Madha,TOTAL,116,1,1,66795,324027,169430,154597,1523.86,212.63567519325923,212.63567519325923
2752604245,2752604245R,27,526,04245,SUB-DISTRICT,Madha,RURAL,116,1,0,62153,301564,157947,143617,1517.38,198.73993330609338,198.73993330609338
2752604245,2752604245U,27,526,04245,SUB-DISTRICT,Madha,URBAN,0,0,1,4642,22463,11483,10980,6.48,3466.512345679012,3466.512345679012
2752604246,2752604246T,27,526,04246,SUB-DISTRICT,Barshi,TOTAL,137,2,1,79969,372711,193777,178934,1541.64,241.76266832723593,241.76266832723593
2752604246,2752604246R,27,526,04246,SUB-DISTRICT,Barshi,RURAL,137,2,0,55256,253989,132976,121013,1505.38,168.72085453506756,168.72085453506756
2752604246,2752604246U,27,526,04246,SUB-DISTRICT,Barshi,URBAN,0,0,1,24713,118722,60801,57921,36.26,3274.1864313292886,3274.1864313292886
2752604247,2752604247T,27,526,04247,SUB-DISTRICT,Solapur North,TOTAL,40,1,1,209953,1057352,536331,521021,695.42,1520.450950504731,1520.450950504731
2752604247,2752604247R,27,526,04247,SUB-DISTRICT,Solapur North,RURAL,40,1,0,21450,105794,55267,50527,516.85,204.68994872787076,204.68994872787076
2752604247,2752604247U,27,526,04247,SUB-DISTRICT,Solapur North,URBAN,0,0,1,188503,951558,481064,470494,178.57,5328.767430139441,5328.767430139441
2752604248,2752604248T,27,526,04248,SUB-DISTRICT,Mohol,TOTAL,102,2,0,56836,276920,144299,132621,1324.7,209.04355703178078,209.04355703178078
2752604248,2752604248R,27,526,04248,SUB-DISTRICT,Mohol,RURAL,102,2,0,56836,276920,144299,132621,1324.7,209.04355703178078,209.04355703178078
2752604248,2752604248U,27,526,04248,SUB-DISTRICT,Mohol,URBAN,0,0,0,0,0,0,0,0.0,0.0,0.0
2752604249,2752604249T,27,526,04249,SUB-DISTRICT,Pandharpur,TOTAL,100,2,1,88637,442368,230359,212009,1292.8,342.1782178217822,342.1782178217822
2752604249,2752604249R,27,526,04249,SUB-DISTRICT,Pandharpur,RURAL,100,2,0,68583,343445,179714,163731,1275.52,269.2588120923231,269.2588120923231
2752604249,2752604249U,27,526,04249,SUB-DISTRICT,Pandharpur,URBAN,0,0,1,20054,98923,50645,48278,17.28,5724.710648148148,5724.710648148148
2752604250,2752604250T,27,526,04250,SUB-DISTRICT,Malshiras,TOTAL,114,0,3,99572,485645,251528,234117,1607.98,302.0217913158124,302.0217913158124
2752604250,2752604250R,27,526,04250,SUB-DISTRICT,Malshiras,RURAL,114,0,0,86320,421244,218793,202451,1566.21,268.95754719992846,268.95754719992846
2752604250,2752604250U,27,526,04250,SUB-DISTRICT,Malshiras,URBAN,0,0,3,13252,64401,32735,31666,41.77,1541.8003351687812,1541.8003351687812
